source,destination,type,segments
/government/world/organisations/uk-trade-investment,/world/organisations/department-for-international-trade-belgium,,
/highway-code-penalties/new-drivers,/guidance/the-highway-code/annex-5-penalties,,
/motorcycle-practical-test/documents-you-need-to-take-to-your-test,/motorcycle-test/what-to-take,,
/motorcycle-practical-test/independent-riding-section-of-the-test,/motorcycle-test/module-2-onroad-test,,
/motorcycle-practical-test/rules-for-mopeds-and-motorcycles-used-in-the-practical-riding-test,/motorcycle-test/motorcycles-mopeds-you-can-use,,
/motorways-253-to-273/general-253-to-254,/guidance/the-highway-code/motorways-253-to-273,,
/national-insurance-contributions-for-employers/national-insurance-category-letters,/national-insurance-rates-letters/category-letters,,
/p800%20refund,/check-income-tax-last-year,,
/packaging-waste-producer-supplier-responsibilities/designers,/guidance/packaging-producer-responsibilities,,
/pay-register-birth-abroad/start,/register-a-birth,,
/prepare-for-a-flood/find-out-if-youre-at-risk,/check-flood-risk,,
/registering-land-or-property-with-land-registry/protect-a-property-against-fraud,/protect-land-property-from-fraud,,
/research-and-development-r-d-grants,/business-finance-support,,
/rules-drivers-motorcyclists-89-to-102/before-setting-off-97,/guidance/the-highway-code/rules-for-drivers-and-motorcyclists-89-to-102,,
/rules-drivers-motorcyclists-89-to-102/motorcycle-licence-requirements,/guidance/the-highway-code/annex-2-motorcycle-licence-requirements,,
/service-manual/user-centred-design/what-should-service-look-like.html,/service-manual/design,,
/support/apis,/help,,
/support/broken-pages,/help,,
/support/health,/help,,
/support/student-finance,/student-finance,,
/support/wales-scotland-ni,/help,,
/transformation/apply-carers-allowance,/transformation/exemplars/apply-carers-allowance,,
/transformation/apply-registered-traveller.html,/transformation/exemplars/apply-registered-traveller.html,,
/transformation/driving-record.html,/transformation/exemplars/driving-record.html,,
/transformation/universal-credit,/transformation/exemplars/universal-credit,,
/understand-self-assessment-statement/balancing-payments,/understand-self-assessment-bill/payments-on-account,,
/understand-self-assessment-statement/payments-on-account,/understand-self-assessment-bill/payments-on-account,,
/using-the-road-159-to-203/reversing-200-to-203,/guidance/the-highway-code/using-the-road-159-to-203,,
/vat-consumers/overview,/tax-on-shopping/vat-duties,,
/vat/overview,/tax-on-shopping/vat-duties,,
/waiting-and-parking/parking-239-to-247,/guidance/the-highway-code/waiting-and-parking-238-to-252,,
/government/statistics/announcements/crime-against-business-premises-headline-findings-from-the-commercial-victimisation-survey-2014,/government/statistics/announcements/crime-against-businesses-headline-findings-from-the-2014-commercial-victimisation-survey,,
/government/statistics/announcements/critical-care-bed-capacity-and-cancelled-operations-monthly-situation-reports-august-2015,/government/statistics/critical-care-bed-capacity-and-cancelled-operations-monthly-situation-reports-august-2014,,
/government/statistics/announcements/hes-for-admitted-patient-care-outpatient-and-ae-provisional-monthly-data-april-2014-to-august-2014,/government/statistics/accident-and-emergency-quality-indicators-for-england-provisional-august-2014,,
/government/statistics/announcements/mental-health-bulletin-annual-statistics-2013-to-2014,/government/statistics/the-mental-health-bulletin-additional-analysis-on-annual-statistics-2013-to-2014,,
/government/statistics/announcements/primary-care-trust-prescribing-data-april-to-june-2014,/government/statistics/announcements/primary-care-trust-prescribing-data-april-2014-to-june-2014,,
/government/statistics/announcements/special-consideration-in-gcse-and-gce-summer-2014,/government/statistics/special-consideration-in-gcse-and-gce-summer-2014,,
/government/statistics/announcements/the-effects-of-taxes-and-benefits-on-household-income-household-disposable-income-and-inequality-finanacial-year-ending-march-2014--2,/government/statistics/announcements/household-disposable-income-and-inequality-financial-year-ending-march-2014,,
/government/statistics/announcements/tobacco-bulletin-november-2014,/government/statistics/announcements/tobacco-bulletins-november-2014,,
/government/publications/safety-information-from-manufacturers-field-safety-notices/field-safety-notices-2-to-6-february-2015,/drug-device-alerts/field-safety-notices-2-to-6-february-2015,,
/government/publications/safety-information-from-manufacturers-field-safety-notices/field-safety-notices-28-september-to-2-october-2015,/drug-device-alerts/field-safety-notices-28-september-to-2-october-2015,,
/trade-tariff/chapters,https://www.trade-tariff.service.gov.uk/trade-tariff/chapters,prefix,preserve
/browse/abroad/living-abroad/help-for-british-nationals-living-overseas,/topic/help-british-nationals-overseas,,
/browse/business/funding-debt/european-regional-development-funding,/topic/business-enterprise/european-regional-development-funding,,
/browse/business/science/scientific-research-and-development-support-schemes,/topic/business-enterprise/scientific-research-and-development,,
/browse/business/waste-environment/carbon-capture-and-storage,/topic/oil-and-gas/carbon-capture-and-storage,,
/browse/business/waste-environment/climate-change-agreements,/topic/climate-change-energy/international-climate-change,,
/browse/citizenship/international-development/development-education-partnerships,/international-development-funding,,
/browse/education/find-course/further-education-administration,/topic/further-education-skills/administration,,
/browse/education/find-course/internships-with-government,/topic/further-education-skills,,
/browse/housing/council-tax/council-tax-guidance-letters,/topic/local-government/council-tax,,
/browse/housing/local-councils/byelaws,/topic/local-government/byelaws,,
/browse/housing/safety-environment/land-use-and-management,/topic/outdoor-access-recreation,,
/browse/justice/reporting-crimes-compensation/dealing-with-domestic-violence,/topic/law-justice-system/domestic-violence,,
/change-name-address-vehicle-reg-certificate-v5c,/change-name-address-v5c,,
/design-principles/style-guide/answers,/guidance/content-design/content-types,,
/design-principles/style-guide/detailed-guides,/guidance/content-design/content-types,,
/design-principles/style-guide/groups,/guidance/content-design/content-types,,
/design-principles/style-guide/guides,/guidance/content-design/content-types,,
/design-principles/style-guide/style-points,/guidance/style-guide/a-to-z-of-gov-uk-style,,
/driver-certificate-of-professional-competence-cpc/national-vocational-training-nvt-concessions,/guidance/use-a-driver-cpc-national-vocational-training-nvt-concession,,
/general-rules-all-drivers-riders-103-to-158/overview,/guidance/the-highway-code/general-rules-techniques-and-advice-for-all-drivers-and-riders-103-to-158,,
/government/groups/86,/guidance/smart-meters-information-for-industry-and-other-stakeholders,,
/government/uploads/system/uploads/attachment_data/file/244680/prompt-payment-data-july-2013.xls,/government/uploads/system/uploads/attachment_data/file/451853/dft-30-day-prompt-payment-data-2013.csv,,
/government/uploads/system/uploads/attachment_data/file/338665/anti-fraud-policy.pdf,/government/publications/csc-in-the-uk-anti-fraud-policy-and-procedure,,
/government/uploads/system/uploads/attachment_data/file/398547/prompt-payment-data-december-2013.xls,/government/uploads/system/uploads/attachment_data/file/451915/dft-30-day-prompt-payment-data-2014.csv,,
/government/world/organisations/british-office-for-somalia/office/british-office-for-somalia,/world/organisations/british-embassy-mogadishu/office/british-embassy-mogadishu,,
/hgv-and-lgv-training-courses,/become-an-lgv-driving-instructor,,
/in-work-credit/what-youll-get,/in-work-credit,,
/leaving-prison/parole-board-hearings-what-happens,/getting-parole,,
/motorcycle-practical-test/special-needs,/motorcycle-test/disability-health-condition-learning-difficulty,,
/motorcycle-practical-test/what-happens-during-the-motorcycle-practical-test,/motorcycle-test/module-1-offroad-test,,
/motorways-253-to-273/on-the-motorway-260-to-263,/guidance/the-highway-code/motorways-253-to-273,,
/p800-what-to-do,/tax-overpayments-and-underpayments,,
/p800/refund,/check-income-tax-last-year,,
/paternity-leave-pay-employees,/employers-paternity-pay-leave,prefix,
/pay-register-death-abroad/start,/register-a-death,,
/payslips-your-rights,/payslips,,
/practical-driving-test-for-cars/rules-for-cars-used-for-driving-tests,/driving-test/using-your-own-car,,
/renewableheatincentive/overview,/non-domestic-renewable-heat-incentive,,
/rules-drivers-motorcyclists-89-to-102/vehicle-towing-and-loading-98,/guidance/the-highway-code/rules-for-drivers-and-motorcyclists-89-to-102,,
/rules-for-cyclists-59-to-82/crossing-the-road-79-to-82,/guidance/the-highway-code/rules-for-cyclists-59-to-82,,
/self-assessment-appeals/appeal-against-a-tax-bill,/tax-appeals/decision,,
/service-manual/user-centred-design/resources/forms.html,/service-manual/design,,
/service-manual/user-centred-design/resources/patterns/done-pages,/service-manual/design/feedback-pages,,
/support/about-govuk,/help/about-govuk,,
/taxable-income/taxfree-state-benefits,/income-tax/taxfree-and-taxable-state-benefits,,
/transformation/business-tax-account,/transformation/exemplars/business-tax-account,,
/transformation/lasting-power-of-attorney,/transformation/exemplars/lasting-power-of-attorney,,
/transformation/manage-vehicle,/transformation/exemplars/manage-vehicle,,
/transformation/manage-vehicle.html,/transformation/exemplars/manage-vehicle.html,,
/understand-self-assessment-statement/overview,/understand-self-assessment-bill,,
/waste-packaging-registration-northern-ireland/northern-ireland-environment-agency/apply,/guidance/packaging-producer-responsibilities,,
/which-finance,/business-support-helpline,,
/government/statistics/announcements/2011-census-analysis-economic-expectancies-for-english-upper-tier-local-authorities-and-welsh-unitary-authorities,/government/statistics/announcements/employment-expectancies-for-english-upper-tier-local-authorities-and-welsh-unitary-authorities,,
/cabinet-office/sprint13,https://gds.blog.gov.uk/sprint-13/,,
/government/statistics/announcements/dental-earnings-and-expenses-2012-to-2013,/government/statistics/dental-earnings-and-expenses-additional-analysis-2012-to-2013,,
/government/statistics/announcements/hes-mhld-data-linkage-report-summary-statistics-may-2015--2,/government/statistics/announcements/hes-mhld-data-linkage-report-summary-statistics-may-2015,,
/civilservicequarterly,https://quarterly.blog.gov.uk,,
/government/statistics/announcements/in-patients-formally-detained-in-hospitals-under-the-mental-health-act-1983-and-patients-subject-to-supervised-community-treatment-annual-figures,/government/statistics/in-patients-formally-detained-in-hospitals-under-the-mental-health-act-1983-and-patients-subject-to-supervised-community-treatment-2013-to-2014,,
/government/statistics/announcements/local-authority-collected-waste-management-statistics-for-england-july-to-september-2014-quarter-2,/government/statistics/announcements/local-authority-collected-waste-management-statistics-provisional-results-covering-july-to-september-2014,,
/government/statistics/announcements/nhs-dental-statistics-for-england-201314,/government/statistics/nhs-dental-statistics-for-england-2013-to-2014,,
/government/statistics/announcements/patient-reported-outcome-measures-proms-in-england-provisional-april-2014-to-february-2015,/government/statistics/announcements/patient-reported-outcome-measures-proms-in-england-provisional-april-2014-to-february-2015--2,,
/government/statistics/announcements/population-and-health-reference-tables-vital-statistics-2015-summer-update,/government/statistics/announcements/vital-statistics-population-and-health-reference-tables-summer-2015-update,,
/government/publications/safety-information-from-manufacturers-field-safety-notices/field-safety-notices-10-to-14-august-2015,/drug-device-alerts/field-safety-notices-10-to-14-august-2015,,
/government/publications/safety-information-from-manufacturers-field-safety-notices/field-safety-notices-18-to-22-may-2015,/drug-device-alerts/field-safety-notices-18-to-22-may-2015,,
/government/publications/safety-information-from-manufacturers-field-safety-notices/field-safety-notices-2-to-6-october-2015,/drug-device-alerts/field-safety-notices-2-to-6-november-2015,,
